,param_name,param_type,param_value,timestamp,device_id,module_key
20371769,V,1,4.657057,2017-01-14 22:49:00.400000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20373138,V,1,4.58988,2017-01-14 21:48:59.217000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20373139,V,1,4.580285,2017-01-14 22:28:59.143000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20410817,V,1,4.637861,2017-01-14 22:58:59.107000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20410952,V,1,4.609076,2017-01-14 23:19:00.047000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20410953,V,1,4.61867,2017-01-14 23:28:59.113000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20411553,V,1,4.599481,2017-01-14 23:08:59.140000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20448346,V,1,4.868172,2017-01-15 00:08:59.327000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20451445,V,1,4.791405,2017-01-14 23:58:59.620000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20451600,V,1,4.676248,2017-01-14 23:38:59.117000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20451601,V,1,4.714633,2017-01-14 23:49:00.160000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20470097,V,1,5.213635,2017-01-15 01:38:59.147000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20488008,V,1,5.012115,2017-01-15 00:48:59.680000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20488332,V,1,4.877768,2017-01-15 00:18:59.353000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20507206,V,1,5.443946,2017-01-15 02:38:59.037000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20526513,V,1,4.925749,2017-01-15 00:28:59.137000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20527210,V,1,5.02171,2017-01-15 00:58:59.120000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20527211,V,1,5.18485,2017-01-15 01:48:59.820000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20545264,V,1,5.443946,2017-01-15 02:49:00.057000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20545885,V,1,4.954539,2017-01-15 00:38:59.117000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20565412,V,1,5.098482,2017-01-15 01:09:00.097000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20565413,V,1,5.261621,2017-01-15 01:58:59.100000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20583737,V,1,5.443946,2017-01-15 02:58:58.987000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20603179,V,1,5.347983,2017-01-15 02:08:59.070000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20621162,V,1,5.405564,2017-01-15 02:18:59.477000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20621263,V,1,5.146463,2017-01-15 01:18:59.200000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20621264,V,1,5.395965,2017-01-15 03:38:59.023000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20623799,V,1,5.443946,2017-01-15 03:08:58.807000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20659341,V,1,5.175254,2017-01-15 01:28:59.047000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20659342,V,1,5.357584,2017-01-15 03:48:59.213000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20659444,V,1,5.405564,2017-01-15 02:28:59.063000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20682368,V,1,5.367179,2017-01-15 03:18:59.097000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20699271,V,1,5.319198,2017-01-15 03:58:59.027000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20699685,V,1,5.271216,2017-01-15 04:28:58.817000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20717951,V,1,5.482331,2017-01-15 05:28:59.267000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20736001,V,1,5.347983,2017-01-15 03:28:58.913000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20737229,V,1,5.309603,2017-01-15 04:38:59.013000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20738152,V,1,5.271216,2017-01-15 04:08:58.950000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20756657,V,1,5.482331,2017-01-15 05:38:58.830000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20756964,V,1,5.607084,2017-01-15 06:18:58.983000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20774804,V,1,5.252021,2017-01-15 04:18:59.313000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20794401,V,1,5.607084,2017-01-15 06:28:58.727000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20795242,V,1,5.300002,2017-01-15 04:49:00.390000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20795243,V,1,5.530313,2017-01-15 05:48:59.967000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20832544,V,1,5.338388,2017-01-15 04:58:59.270000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20832545,V,1,5.58789,2017-01-15 05:59:00.090000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20832768,V,1,5.607084,2017-01-15 06:38:58.773000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20852381,V,1,5.942953,2017-01-15 07:48:59.093000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20869712,V,1,5.38637,2017-01-15 05:08:59.907000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20869713,V,1,5.58789,2017-01-15 06:08:58.760000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20879058,V,1,5.63587,2017-01-15 06:48:59.377000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20893038,V,1,6.009232,2017-01-15 07:58:58.653000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20908577,V,1,5.703047,2017-01-15 06:58:58.690000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20910098,V,1,5.443946,2017-01-15 05:19:00.020000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20928793,V,1,5.799009,2017-01-15 07:08:58.733000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20929880,V,1,6.044233,2017-01-15 08:08:59.367000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20948134,V,1,6.297993,2017-01-15 09:38:58.770000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20965965,V,1,6.044233,2017-01-15 08:18:59.277000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20965966,V,1,6.341743,2017-01-15 10:08:58.720000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20967085,V,1,5.837395,2017-01-15 07:18:59.287000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
20986108,V,1,6.289242,2017-01-15 09:48:59.357000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21005647,V,1,6.079235,2017-01-15 08:28:58.860000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21006276,V,1,5.885376,2017-01-15 07:28:58.703000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21024389,V,1,6.315491,2017-01-15 09:58:58.773000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21024390,V,1,6.315491,2017-01-15 10:18:58.757000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21041030,V,1,5.894972,2017-01-15 07:38:58.723000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21043050,V,1,6.096735,2017-01-15 08:38:58.860000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21043051,V,1,6.341743,2017-01-15 10:28:58.697000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21063210,V,1,6.15799,2017-01-15 08:48:59.303000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21063867,V,1,6.429245,2017-01-15 10:58:59.160000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21082481,V,1,6.674255,2017-01-15 11:58:59.097000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21100350,V,1,6.464247,2017-01-15 11:08:58.650000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21120433,V,1,6.184237,2017-01-15 08:58:58.800000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21121493,V,1,6.683004,2017-01-15 12:08:58.590000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21121783,V,1,6.385494,2017-01-15 10:38:58.647000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21138438,V,1,6.525497,2017-01-15 11:18:59.107000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21138681,V,1,6.219238,2017-01-15 09:09:08.950000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21160507,V,1,6.726755,2017-01-15 12:18:58.763000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21176593,V,1,6.560499,2017-01-15 11:28:58.630000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21178119,V,1,6.420496,2017-01-15 10:48:59.473000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21195867,V,1,6.788006,2017-01-15 12:28:58.593000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21196804,V,1,6.236738,2017-01-15 09:18:59.203000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21215247,V,1,6.928009,2017-01-15 12:48:59.167000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21216729,V,1,6.577999,2017-01-15 11:38:58.720000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21234611,V,1,6.254242,2017-01-15 09:28:58.793000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21234971,V,1,6.866758,2017-01-15 12:38:58.613000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21254544,V,1,6.954262,2017-01-15 12:58:59.450000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21272598,V,1,6.630505,2017-01-15 11:48:59.427000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21272599,V,1,6.989264,2017-01-15 13:08:58.623000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21272600,V,1,7.514278,2017-01-15 14:38:58.483000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21272969,V,1,7.225517,2017-01-15 13:48:59.373000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21292508,V,1,7.313021,2017-01-15 13:58:58.750000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21292509,V,1,7.575529,2017-01-15 15:38:58.567000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21313027,V,1,7.041763,2017-01-15 13:18:58.790000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21330434,V,1,7.076765,2017-01-15 13:29:00.397000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21330988,V,1,7.391775,2017-01-15 14:08:58.510000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21349848,V,1,7.523027,2017-01-15 14:49:00.767000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21349849,V,1,7.575529,2017-01-15 15:48:59.747000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21369307,V,1,7.479277,2017-01-15 14:18:58.800000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21370054,V,1,7.129267,2017-01-15 13:38:58.597000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21387140,V,1,7.505529,2017-01-15 14:58:58.510000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21387141,V,1,7.54928,2017-01-15 15:58:58.433000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21406824,V,1,7.461777,2017-01-15 14:28:58.473000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21408700,V,1,7.374275,2017-01-15 16:48:59.390000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21426849,V,1,7.505529,2017-01-15 15:08:58.507000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21445752,V,1,7.496775,2017-01-15 16:08:58.830000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21464468,V,1,7.479277,2017-01-15 16:18:58.710000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21464669,V,1,7.36552,2017-01-15 17:18:59.287000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21464794,V,1,7.383024,2017-01-15 16:58:58.357000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21483202,V,1,7.514278,2017-01-15 15:18:58.770000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21502226,V,1,7.435526,2017-01-15 16:28:58.363000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21502320,V,1,7.391775,2017-01-15 17:28:58.737000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21505108,V,1,7.36552,2017-01-15 17:08:58.390000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21521693,V,1,7.269268,2017-01-15 18:08:58.723000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21523405,V,1,7.514278,2017-01-15 15:28:58.473000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21541389,V,1,7.418026,2017-01-15 16:38:58.427000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21542001,V,1,7.348022,2017-01-15 17:38:58.793000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21542002,V,1,7.234268,2017-01-15 18:18:59.407000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21562358,V,1,7.304272,2017-01-15 17:48:59.547000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21580817,V,1,7.25177,2017-01-15 18:28:58.747000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21597858,V,1,7.286772,2017-01-15 17:59:01.107000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21597859,V,1,7.269268,2017-01-15 18:38:58.713000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21618285,V,1,7.304272,2017-01-15 18:58:58.720000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21618530,V,1,7.374275,2017-01-15 19:08:58.743000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21636954,V,1,7.584278,2017-01-15 19:48:59.833000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21655542,V,1,7.426775,2017-01-15 19:18:59.277000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21655543,V,1,7.610531,2017-01-15 20:28:58.563000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21656291,V,1,7.295523,2017-01-15 18:48:59.390000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21674827,V,1,7.488026,2017-01-15 20:58:58.553000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21675131,V,1,7.566778,2017-01-15 20:38:58.690000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21675669,V,1,7.628029,2017-01-15 19:58:58.653000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21694204,V,1,7.479277,2017-01-15 19:28:59.110000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21712224,V,1,7.663031,2017-01-15 20:08:58.727000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21712225,V,1,7.505529,2017-01-15 20:48:59.240000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21713505,V,1,7.514278,2017-01-15 21:08:58.543000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21751004,V,1,7.680534,2017-01-15 20:19:01.550000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21751465,V,1,7.540525,2017-01-15 19:38:58.707000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21751569,V,1,7.488026,2017-01-15 21:18:59.110000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21789970,V,1,7.496775,2017-01-15 21:28:58.443000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21790212,V,1,7.505529,2017-01-15 21:49:00.043000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21808292,V,1,7.505529,2017-01-15 21:38:58.670000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21810418,V,1,7.523027,2017-01-15 22:28:58.517000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21810419,V,1,7.531776,2017-01-15 22:58:58.410000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21827117,V,1,7.514278,2017-01-15 21:59:00.530000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21827884,V,1,7.645531,2017-01-15 23:38:58.537000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21847652,V,1,7.575529,2017-01-15 23:08:58.807000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21865588,V,1,7.505529,2017-01-15 22:08:58.757000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21866946,V,1,7.488026,2017-01-15 22:38:58.470000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21866947,V,1,7.593033,2017-01-15 23:18:58.990000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21884780,V,1,7.628029,2017-01-15 23:48:59.237000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21891569,V,1,7.488026,2017-01-15 22:18:58.893000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21907964,V,1,7.61928,2017-01-15 23:28:59.057000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21923563,V,1,7.540525,2017-01-16 00:29:00.430000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21925935,V,1,7.531776,2017-01-15 22:49:00.367000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21942277,V,1,7.54928,2017-01-16 00:58:58.460000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21942343,V,1,7.531776,2017-01-16 01:38:58.287000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21962086,V,1,7.540525,2017-01-16 00:38:58.380000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21963381,V,1,7.610531,2017-01-15 23:58:58.520000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21963382,V,1,7.584278,2017-01-16 01:08:58.580000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21982916,V,1,7.60178,2017-01-16 00:08:58.450000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21982917,V,1,7.523027,2017-01-16 01:48:58.883000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21998966,V,1,7.558029,2017-01-16 00:49:01.370000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
21999847,V,1,7.566778,2017-01-16 00:18:58.853000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
22020356,V,1,7.584278,2017-01-16 01:18:58.307000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
22021644,V,1,7.523027,2017-01-16 01:58:58.283000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
22038739,V,1,7.426775,2017-01-16 02:38:58.890000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
22038829,V,1,7.540525,2017-01-16 01:28:58.310000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
22039310,V,1,7.409273,2017-01-16 02:48:59.840000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
22059170,V,1,7.514278,2017-01-16 02:08:59.093000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
22076451,V,1,7.575529,2017-01-16 03:48:59.373000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
22077008,V,1,7.444275,2017-01-16 02:58:58.980000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
22096353,V,1,7.724285,2017-01-16 04:48:59.880000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
22115074,V,1,7.61928,2017-01-16 03:58:58.760000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
22115121,V,1,7.479277,2017-01-16 02:18:58.870000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
22115122,V,1,7.444275,2017-01-16 03:09:00.173000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
22137891,V,1,7.418026,2017-01-16 02:28:58.887000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
22153875,V,1,7.636784,2017-01-16 04:08:58.757000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
22153876,V,1,7.706783,2017-01-16 04:58:58.763000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
22154023,V,1,7.496775,2017-01-16 03:18:59.187000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
22175667,V,1,7.540525,2017-01-16 03:28:58.820000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
22189457,V,1,7.654282,2017-01-16 04:18:58.960000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
22211371,V,1,7.698032,2017-01-16 05:08:58.753000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
22211372,V,1,7.584278,2017-01-16 05:48:59.847000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
22211553,V,1,7.54928,2017-01-16 03:38:58.773000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
22231172,V,1,7.689283,2017-01-16 04:28:58.757000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
22249267,V,1,7.698032,2017-01-16 04:38:58.780000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
22249268,V,1,7.636784,2017-01-16 05:58:59.120000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
22249347,V,1,7.645531,2017-01-16 06:38:58.590000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
22267623,V,1,7.680534,2017-01-16 05:18:59.207000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
22268202,V,1,7.610531,2017-01-16 07:38:58.597000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
22287769,V,1,7.663031,2017-01-16 06:08:58.597000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
22290111,V,1,7.628029,2017-01-16 06:49:01.117000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
22308025,V,1,7.689283,2017-01-16 07:48:59.110000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
22308139,V,1,7.645531,2017-01-16 06:18:58.763000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
22325359,V,1,7.636784,2017-01-16 05:28:58.733000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
22325919,V,1,7.610531,2017-01-16 06:58:59.170000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
22325920,V,1,7.733034,2017-01-16 07:58:59.043000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
22363930,V,1,7.566778,2017-01-16 05:38:58.740000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
22363931,V,1,7.671785,2017-01-16 06:28:58.720000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
22364982,V,1,7.60178,2017-01-16 07:08:58.920000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
22364983,V,1,7.785536,2017-01-16 08:08:58.743000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
22402732,V,1,7.593033,2017-01-16 07:18:59.353000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
22402733,V,1,7.776787,2017-01-16 08:18:59.160000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
22402734,V,1,7.829287,2017-01-16 08:38:58.787000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
22421392,V,1,7.855539,2017-01-16 08:48:59.177000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
22441195,V,1,7.540525,2017-01-16 07:28:58.507000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
22441196,V,1,7.794285,2017-01-16 08:28:58.767000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
22441197,V,1,8.004292,2017-01-16 09:38:58.867000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
22462072,V,1,7.890541,2017-01-16 08:58:58.743000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
22480711,V,1,8.039293,2017-01-16 09:48:59.233000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
22497416,V,1,8.441805,2017-01-16 11:48:59.567000000,{A7B8544A-F5AF-40B3-BBBB-46E7C72A6D4D},S1
